Type,dept_id,dept_name,service_id,service_name,activity_id,activity_name,fund_id,fund_name,object_id,object_name,outcome_id,outcome_name,subobject_id,subobject_name,amount,FID
Expenditures,6100,Public Works  ,671,Water Management,6,Reservoirs and Tanks Operations and Maintenance,2071,Water Utility  ,4,Materials and Supplies,20,Clean and Healthy Communities,433,Electrical Supplies (Geneneral Services),1033,12700
Expenditures,6100,Public Works  ,671,Water Management,7,Water Conservation - Baltimore City,2071,Water Utility  ,1,Salaries,20,Clean and Healthy Communities,101,Permanent Full-time,838097,12701
Expenditures,6100,Public Works  ,671,Water Management,7,Water Conservation - Baltimore City,2071,Water Utility  ,1,Salaries,20,Clean and Healthy Communities,104,Salary and Wage Differential,5566,12702
Expenditures,6100,Public Works  ,671,Water Management,7,Water Conservation - Baltimore City,2071,Water Utility  ,1,Salaries,20,Clean and Healthy Communities,105,Overtime,157733,12703
Expenditures,6100,Public Works  ,671,Water Management,7,Water Conservation - Baltimore City,2071,Water Utility  ,1,Salaries,20,Clean and Healthy Communities,115,Sick Leave Conversion (Regular),3956,12704
Expenditures,6100,Public Works  ,671,Water Management,7,Water Conservation - Baltimore City,2071,Water Utility  ,1,Salaries,20,Clean and Healthy Communities,196,Turnover Savings,-48844,12705
Expenditures,6100,Public Works  ,671,Water Management,7,Water Conservation - Baltimore City,2071,Water Utility  ,2,Other Personnel Costs,20,Clean and Healthy Communities,201,Social Security-City Share (Regular),50933,12706
Expenditures,6100,Public Works  ,671,Water Management,7,Water Conservation - Baltimore City,2071,Water Utility  ,2,Other Personnel Costs,20,Clean and Healthy Communities,202,Employees Retirement - City Share (Regular),139830,12707
Expenditures,6100,Public Works  ,671,Water Management,7,Water Conservation - Baltimore City,2071,Water Utility  ,2,Other Personnel Costs,20,Clean and Healthy Communities,205,Medical and Hospital Insurance,68010,12708
Expenditures,6100,Public Works  ,670,Administration - Water and Wastewater,3,Administration,2070,Wastewater Utility  ,3,Contractual Services,20,Clean and Healthy Communities,303,Local Expense Reimbursement,262,12709
Expenditures,6100,Public Works  ,671,Water Management,8,Water Conservation - Baltimore County,2071,Water Utility  ,2,Other Personnel Costs,20,Clean and Healthy Communities,207,Health Maintenance Organizations,86918,12710
Expenditures,6100,Public Works  ,671,Water Management,1,Baltimore City Operations and Maintenance,2071,Water Utility  ,3,Contractual Services,20,Clean and Healthy Communities,331,Rental of City Motor Equipment,53988,12711
Expenditures,6100,Public Works  ,671,Water Management,8,Water Conservation - Baltimore County,2071,Water Utility  ,2,Other Personnel Costs,20,Clean and Healthy Communities,211,Meal Allowance,3639,12712
Expenditures,6100,Public Works  ,671,Water Management,1,Baltimore City Operations and Maintenance,2071,Water Utility  ,3,Contractual Services,20,Clean and Healthy Communities,335,Maintenance and Repair of Equipment - Vehicle,875016,12713
Expenditures,6100,Public Works  ,671,Water Management,8,Water Conservation - Baltimore County,2071,Water Utility  ,2,Other Personnel Costs,20,Clean and Healthy Communities,212,Prescription Drugs (Classified),23909,12714
Expenditures,6100,Public Works  ,671,Water Management,1,Baltimore City Operations and Maintenance,2071,Water Utility  ,3,Contractual Services,20,Clean and Healthy Communities,355,Photo ID Cards,80,12715
Expenditures,6100,Public Works  ,671,Water Management,8,Water Conservation - Baltimore County,2071,Water Utility  ,2,Other Personnel Costs,20,Clean and Healthy Communities,213,Vision Care (CUB),829,12716
Expenditures,6100,Public Works  ,671,Water Management,1,Baltimore City Operations and Maintenance,2071,Water Utility  ,3,Contractual Services,20,Clean and Healthy Communities,380,Maintenance and Repair of Equipment - Other,2914,12717
Expenditures,6100,Public Works  ,671,Water Management,8,Water Conservation - Baltimore County,2071,Water Utility  ,2,Other Personnel Costs,20,Clean and Healthy Communities,231,FICA - Medicare Only,13591,12718
Expenditures,6100,Public Works  ,671,Water Management,8,Water Conservation - Baltimore County,2071,Water Utility  ,2,Other Personnel Costs,20,Clean and Healthy Communities,233,Survivor Benefits,2143,12719
Expenditures,6100,Public Works  ,671,Water Management,1,Baltimore City Operations and Maintenance,2071,Water Utility  ,4,Materials and Supplies,20,Clean and Healthy Communities,401,Motor Vehicle Fuels and Lubricants,78451,12720
Expenditures,6100,Public Works  ,671,Water Management,8,Water Conservation - Baltimore County,2071,Water Utility  ,2,Other Personnel Costs,20,Clean and Healthy Communities,235,Dental,5130,12721
Expenditures,6100,Public Works  ,670,Administration - Water and Wastewater,3,Administration,2070,Wastewater Utility  ,3,Contractual Services,20,Clean and Healthy Communities,305,Municipal Telephone Exchange,28328,12722
Expenditures,6100,Public Works  ,671,Water Management,8,Water Conservation - Baltimore County,2071,Water Utility  ,3,Contractual Services,20,Clean and Healthy Communities,303,Local Expense Reimbursement,20,12723
Expenditures,6100,Public Works  ,671,Water Management,1,Baltimore City Operations and Maintenance,2071,Water Utility  ,4,Materials and Supplies,20,Clean and Healthy Communities,403,Clothing and Footwear,55876,12724
Expenditures,6100,Public Works  ,671,Water Management,8,Water Conservation - Baltimore County,2071,Water Utility  ,3,Contractual Services,20,Clean and Healthy Communities,326,Other Professional Services,367927,12725
Expenditures,6100,Public Works  ,670,Administration - Water and Wastewater,3,Administration,2070,Wastewater Utility  ,3,Contractual Services,20,Clean and Healthy Communities,307,Printing,75995,12726
Expenditures,6100,Public Works  ,671,Water Management,1,Baltimore City Operations and Maintenance,2071,Water Utility  ,4,Materials and Supplies,20,Clean and Healthy Communities,409,General Operating and Maintenance Supplies,310792,12727
Expenditures,6100,Public Works  ,671,Water Management,8,Water Conservation - Baltimore County,2071,Water Utility  ,3,Contractual Services,20,Clean and Healthy Communities,331,Rental of City Motor Equipment,2530,12728
Expenditures,6100,Public Works  ,670,Administration - Water and Wastewater,3,Administration,2070,Wastewater Utility  ,3,Contractual Services,20,Clean and Healthy Communities,308,Advertising,5828,12729
Expenditures,6100,Public Works  ,671,Water Management,1,Baltimore City Operations and Maintenance,2071,Water Utility  ,4,Materials and Supplies,20,Clean and Healthy Communities,410,Equipment Maintenance and Repair Supplies,12205,12730
Expenditures,6100,Public Works  ,671,Water Management,8,Water Conservation - Baltimore County,2071,Water Utility  ,3,Contractual Services,20,Clean and Healthy Communities,335,Maintenance and Repair of Equipment - Vehicle,17014,12731
Expenditures,6100,Public Works  ,670,Administration - Water and Wastewater,3,Administration,2070,Wastewater Utility  ,3,Contractual Services,20,Clean and Healthy Communities,310,Municipal Post Office,1154,12732
Expenditures,6100,Public Works  ,671,Water Management,1,Baltimore City Operations and Maintenance,2071,Water Utility  ,4,Materials and Supplies,20,Clean and Healthy Communities,413,Medical and Surgical Supplies,109,12733
Expenditures,6100,Public Works  ,671,Water Management,8,Water Conservation - Baltimore County,2071,Water Utility  ,4,Materials and Supplies,20,Clean and Healthy Communities,401,Motor Vehicle Fuels and Lubricants,12543,12734
Expenditures,6100,Public Works  ,670,Administration - Water and Wastewater,3,Administration,2070,Wastewater Utility  ,3,Contractual Services,20,Clean and Healthy Communities,311,Rental of Business Machines,10106,12735
Expenditures,6100,Public Works  ,671,Water Management,1,Baltimore City Operations and Maintenance,2071,Water Utility  ,4,Materials and Supplies,20,Clean and Healthy Communities,414,Food for Human Consumption,538,12736
Expenditures,6100,Public Works  ,671,Water Management,8,Water Conservation - Baltimore County,2071,Water Utility  ,4,Materials and Supplies,20,Clean and Healthy Communities,409,General Operating and Maintenance Supplies,5428,12737
Expenditures,6100,Public Works  ,670,Administration - Water and Wastewater,3,Administration,2070,Wastewater Utility  ,3,Contractual Services,20,Clean and Healthy Communities,315,Gas - Electric - Steam,136251,12738
Expenditures,6100,Public Works  ,671,Water Management,1,Baltimore City Operations and Maintenance,2071,Water Utility  ,4,Materials and Supplies,20,Clean and Healthy Communities,434,Carpentry Supplies (General Services),10636,12739
Expenditures,6100,Public Works  ,671,Water Management,1,Baltimore City Operations and Maintenance,2071,Water Utility  ,4,Materials and Supplies,20,Clean and Healthy Communities,435,Paint and Painters Supplies (General Services),4122,12740
Expenditures,6100,Public Works  ,671,Water Management,1,Baltimore City Operations and Maintenance,2071,Water Utility  ,4,Materials and Supplies,20,Clean and Healthy Communities,436,"Sand and Gravel (Highways, Rec and Parks)",112333,12741
Expenditures,6100,Public Works  ,671,Water Management,1,Baltimore City Operations and Maintenance,2071,Water Utility  ,5,"Equipment - $4,999 or less",20,Clean and Healthy Communities,503,Data - Word Processing Equipment,4756,12742
Expenditures,6100,Public Works  ,671,Water Management,1,Baltimore City Operations and Maintenance,2071,Water Utility  ,5,"Equipment - $4,999 or less",20,Clean and Healthy Communities,506,Portable Tools and Equipment,28255,12743
Expenditures,6100,Public Works  ,671,Water Management,1,Baltimore City Operations and Maintenance,2071,Water Utility  ,5,"Equipment - $4,999 or less",20,Clean and Healthy Communities,512,MOIT Hardware Replacement,6218,12744
Expenditures,6100,Public Works  ,671,Water Management,1,Baltimore City Operations and Maintenance,2071,Water Utility  ,5,"Equipment - $4,999 or less",20,Clean and Healthy Communities,513,MOIT Software Maintenance,23725,12745
Expenditures,6100,Public Works  ,671,Water Management,1,Baltimore City Operations and Maintenance,2071,Water Utility  ,5,"Equipment - $4,999 or less",20,Clean and Healthy Communities,529,Mobile Radio Equipment,3428,12746
Expenditures,6100,Public Works  ,671,Water Management,1,Baltimore City Operations and Maintenance,2071,Water Utility  ,6,"Equipment - $5,000 and over",20,Clean and Healthy Communities,604,Motor Vehicles,486361,12747
Expenditures,6100,Public Works  ,671,Water Management,1,Baltimore City Operations and Maintenance,2071,Water Utility  ,6,"Equipment - $5,000 and over",20,Clean and Healthy Communities,606,Portable Tools and Equipment,49263,12748
Expenditures,6100,Public Works  ,671,Water Management,1,Baltimore City Operations and Maintenance,2071,Water Utility  ,7,"Grants, Subsidies and Contributions",20,Clean and Healthy Communities,740,Workers' Comp - Direct,109989,12749
Expenditures,6100,Public Works  ,671,Water Management,2,Baltimore City Operations and Maintenance - Westside,2071,Water Utility  ,3,Contractual Services,20,Clean and Healthy Communities,331,Rental of City Motor Equipment,26568,12750
Expenditures,6100,Public Works  ,671,Water Management,2,Baltimore City Operations and Maintenance - Westside,2071,Water Utility  ,3,Contractual Services,20,Clean and Healthy Communities,335,Maintenance and Repair of Equipment - Vehicle,222383,12751
Expenditures,6100,Public Works  ,671,Water Management,2,Baltimore City Operations and Maintenance - Westside,2071,Water Utility  ,4,Materials and Supplies,20,Clean and Healthy Communities,401,Motor Vehicle Fuels and Lubricants,33963,12752
Expenditures,6100,Public Works  ,671,Water Management,3,Baltimore County Operations and Maintenance,2071,Water Utility  ,1,Salaries,20,Clean and Healthy Communities,101,Permanent Full-time,2989391,12753
Expenditures,6100,Public Works  ,671,Water Management,3,Baltimore County Operations and Maintenance,2071,Water Utility  ,1,Salaries,20,Clean and Healthy Communities,104,Salary and Wage Differential,5293,12754
Expenditures,6100,Public Works  ,671,Water Management,3,Baltimore County Operations and Maintenance,2071,Water Utility  ,1,Salaries,20,Clean and Healthy Communities,105,Overtime,960700,12755
Expenditures,6100,Public Works  ,671,Water Management,3,Baltimore County Operations and Maintenance,2071,Water Utility  ,1,Salaries,20,Clean and Healthy Communities,115,Sick Leave Conversion (Regular),5705,12756
Expenditures,6100,Public Works  ,671,Water Management,3,Baltimore County Operations and Maintenance,2071,Water Utility  ,1,Salaries,20,Clean and Healthy Communities,167,Pay for Performance (New),693,12757
Expenditures,6100,Public Works  ,671,Water Management,3,Baltimore County Operations and Maintenance,2071,Water Utility  ,1,Salaries,20,Clean and Healthy Communities,196,Turnover Savings,-160431,12758
Expenditures,6100,Public Works  ,671,Water Management,3,Baltimore County Operations and Maintenance,2071,Water Utility  ,2,Other Personnel Costs,20,Clean and Healthy Communities,201,Social Security-City Share (Regular),192980,12759
Expenditures,6100,Public Works  ,671,Water Management,3,Baltimore County Operations and Maintenance,2071,Water Utility  ,2,Other Personnel Costs,20,Clean and Healthy Communities,202,Employees Retirement - City Share (Regular),540302,12760
Expenditures,6100,Public Works  ,671,Water Management,3,Baltimore County Operations and Maintenance,2071,Water Utility  ,2,Other Personnel Costs,20,Clean and Healthy Communities,205,Medical and Hospital Insurance,320166,12761
Expenditures,6100,Public Works  ,671,Water Management,3,Baltimore County Operations and Maintenance,2071,Water Utility  ,2,Other Personnel Costs,20,Clean and Healthy Communities,207,Health Maintenance Organizations,216056,12762
Expenditures,6100,Public Works  ,671,Water Management,3,Baltimore County Operations and Maintenance,2071,Water Utility  ,2,Other Personnel Costs,20,Clean and Healthy Communities,210,Medical Waiver,8114,12763
Expenditures,6100,Public Works  ,671,Water Management,8,Water Conservation - Baltimore County,2071,Water Utility  ,5,"Equipment - $4,999 or less",20,Clean and Healthy Communities,512,MOIT Hardware Replacement,802,12764
Expenditures,6100,Public Works  ,671,Water Management,8,Water Conservation - Baltimore County,2071,Water Utility  ,5,"Equipment - $4,999 or less",20,Clean and Healthy Communities,513,MOIT Software Maintenance,4014,12765
Expenditures,6100,Public Works  ,671,Water Management,8,Water Conservation - Baltimore County,2071,Water Utility  ,6,"Equipment - $5,000 and over",20,Clean and Healthy Communities,604,Motor Vehicles,87411,12766
Expenditures,6100,Public Works  ,671,Water Management,8,Water Conservation - Baltimore County,2071,Water Utility  ,7,"Grants, Subsidies and Contributions",20,Clean and Healthy Communities,740,Workers' Comp - Direct,22998,12767
Expenditures,6100,Public Works  ,671,Water Management,9,Water Facilities Administration,2071,Water Utility  ,1,Salaries,20,Clean and Healthy Communities,101,Permanent Full-time,569029,12768
Expenditures,6100,Public Works  ,671,Water Management,9,Water Facilities Administration,2071,Water Utility  ,1,Salaries,20,Clean and Healthy Communities,104,Salary and Wage Differential,1164,12769
Expenditures,6100,Public Works  ,671,Water Management,9,Water Facilities Administration,2071,Water Utility  ,1,Salaries,20,Clean and Healthy Communities,105,Overtime,3131,12770
Expenditures,6100,Public Works  ,671,Water Management,9,Water Facilities Administration,2071,Water Utility  ,1,Salaries,20,Clean and Healthy Communities,115,Sick Leave Conversion (Regular),1226,12771
Expenditures,6100,Public Works  ,671,Water Management,9,Water Facilities Administration,2071,Water Utility  ,1,Salaries,20,Clean and Healthy Communities,167,Pay for Performance (New),1398,12772
Expenditures,6100,Public Works  ,671,Water Management,9,Water Facilities Administration,2071,Water Utility  ,2,Other Personnel Costs,20,Clean and Healthy Communities,201,Social Security-City Share (Regular),34224,12773
Expenditures,6100,Public Works  ,671,Water Management,9,Water Facilities Administration,2071,Water Utility  ,2,Other Personnel Costs,20,Clean and Healthy Communities,202,Employees Retirement - City Share (Regular),95886,12774
Expenditures,6100,Public Works  ,670,Administration - Water and Wastewater,3,Administration,2070,Wastewater Utility  ,3,Contractual Services,20,Clean and Healthy Communities,316,Maintenance and Repair of Real Property,148323,12775
Expenditures,6100,Public Works  ,670,Administration - Water and Wastewater,3,Administration,2070,Wastewater Utility  ,3,Contractual Services,20,Clean and Healthy Communities,318,Consultants,21111,12776
Expenditures,6100,Public Works  ,670,Administration - Water and Wastewater,3,Administration,2070,Wastewater Utility  ,3,Contractual Services,20,Clean and Healthy Communities,319,Tuition Reimbursement,11343,12777
Expenditures,6100,Public Works  ,670,Administration - Water and Wastewater,3,Administration,2070,Wastewater Utility  ,3,Contractual Services,20,Clean and Healthy Communities,320,In-service Training,4478,12778
Expenditures,6100,Public Works  ,670,Administration - Water and Wastewater,3,Administration,2070,Wastewater Utility  ,3,Contractual Services,20,Clean and Healthy Communities,321,Legal Fees,58029,12779
Expenditures,6100,Public Works  ,670,Administration - Water and Wastewater,3,Administration,2070,Wastewater Utility  ,3,Contractual Services,20,Clean and Healthy Communities,322,Dues,49022,12780
Expenditures,6100,Public Works  ,670,Administration - Water and Wastewater,3,Administration,2070,Wastewater Utility  ,3,Contractual Services,20,Clean and Healthy Communities,323,Subscriptions and Licenses,229,12781
Expenditures,6100,Public Works  ,670,Administration - Water and Wastewater,3,Administration,2070,Wastewater Utility  ,3,Contractual Services,20,Clean and Healthy Communities,325,Rental of Operating Equipment,7206,12782
Expenditures,6100,Public Works  ,670,Administration - Water and Wastewater,3,Administration,2070,Wastewater Utility  ,3,Contractual Services,20,Clean and Healthy Communities,326,Other Professional Services,616992,12783
Expenditures,6100,Public Works  ,670,Administration - Water and Wastewater,3,Administration,2070,Wastewater Utility  ,3,Contractual Services,20,Clean and Healthy Communities,331,Rental of City Motor Equipment,658,12784
Expenditures,6100,Public Works  ,670,Administration - Water and Wastewater,3,Administration,2070,Wastewater Utility  ,3,Contractual Services,20,Clean and Healthy Communities,335,Maintenance and Repair of Equipment - Vehicle,1496,12785
Expenditures,6100,Public Works  ,670,Administration - Water and Wastewater,3,Administration,2070,Wastewater Utility  ,3,Contractual Services,20,Clean and Healthy Communities,337,Sewer and Water Charges (City Agencies),67277,12786
Expenditures,6100,Public Works  ,670,Administration - Water and Wastewater,3,Administration,2070,Wastewater Utility  ,3,Contractual Services,20,Clean and Healthy Communities,351,Payments to Sub-contractors,62801,12787
Expenditures,6100,Public Works  ,670,Administration - Water and Wastewater,3,Administration,2070,Wastewater Utility  ,3,Contractual Services,20,Clean and Healthy Communities,355,Photo ID Cards,32,12788
Expenditures,6100,Public Works  ,670,Administration - Water and Wastewater,3,Administration,2070,Wastewater Utility  ,3,Contractual Services,20,Clean and Healthy Communities,370,Judgements and Suits - Awards (Law),441313,12789
Expenditures,6100,Public Works  ,670,Administration - Water and Wastewater,3,Administration,2070,Wastewater Utility  ,3,Contractual Services,20,Clean and Healthy Communities,375,Transportation - Field Trips (Educ),1097,12790
Expenditures,6100,Public Works  ,670,Administration - Water and Wastewater,3,Administration,2070,Wastewater Utility  ,3,Contractual Services,20,Clean and Healthy Communities,387,Chilled Water Services,62215,12791
Expenditures,6100,Public Works  ,670,Administration - Water and Wastewater,3,Administration,2070,Wastewater Utility  ,3,Contractual Services,20,Clean and Healthy Communities,396,Rental of Real Property - DGS,469217,12792
Expenditures,6100,Public Works  ,670,Administration - Water and Wastewater,3,Administration,2070,Wastewater Utility  ,4,Materials and Supplies,20,Clean and Healthy Communities,401,Motor Vehicle Fuels and Lubricants,3098,12793
Expenditures,6100,Public Works  ,670,Administration - Water and Wastewater,3,Administration,2070,Wastewater Utility  ,4,Materials and Supplies,20,Clean and Healthy Communities,402,Office Supplies,5655,12794
Expenditures,6100,Public Works  ,670,Administration - Water and Wastewater,3,Administration,2070,Wastewater Utility  ,4,Materials and Supplies,20,Clean and Healthy Communities,405,Photographic and Photostatic,226,12795
Expenditures,6100,Public Works  ,670,Administration - Water and Wastewater,3,Administration,2070,Wastewater Utility  ,4,Materials and Supplies,20,Clean and Healthy Communities,406,Business Machine Supplies,1732,12796
Expenditures,6100,Public Works  ,670,Administration - Water and Wastewater,3,Administration,2070,Wastewater Utility  ,4,Materials and Supplies,20,Clean and Healthy Communities,408,Books and Periodicals,864,12797
Expenditures,6100,Public Works  ,670,Administration - Water and Wastewater,3,Administration,2070,Wastewater Utility  ,4,Materials and Supplies,20,Clean and Healthy Communities,409,General Operating and Maintenance Supplies,2286,12798
Expenditures,6100,Public Works  ,670,Administration - Water and Wastewater,3,Administration,2070,Wastewater Utility  ,4,Materials and Supplies,20,Clean and Healthy Communities,414,Food for Human Consumption,2218,12799
Expenditures,6100,Public Works  ,670,Administration - Water and Wastewater,3,Administration,2070,Wastewater Utility  ,4,Materials and Supplies,20,Clean and Healthy Communities,455,Ceremonial Awards Supplies,576,12800
Expenditures,6100,Public Works  ,671,Water Management,16,"Watershed Maintenance, Natural Resources and Security",2071,Water Utility  ,5,"Equipment - $4,999 or less",20,Clean and Healthy Communities,504,Motor Vehicles,18489,12801
Expenditures,6100,Public Works  ,671,Water Management,14,Water Quality Control,2071,Water Utility  ,2,Other Personnel Costs,20,Clean and Healthy Communities,212,Prescription Drugs (Classified),25195,12802
Expenditures,6100,Public Works  ,671,Water Management,16,"Watershed Maintenance, Natural Resources and Security",2071,Water Utility  ,5,"Equipment - $4,999 or less",20,Clean and Healthy Communities,506,Portable Tools and Equipment,24110,12803
Expenditures,6100,Public Works  ,671,Water Management,14,Water Quality Control,2071,Water Utility  ,2,Other Personnel Costs,20,Clean and Healthy Communities,213,Vision Care (CUB),807,12804
Expenditures,6100,Public Works  ,671,Water Management,16,"Watershed Maintenance, Natural Resources and Security",2071,Water Utility  ,5,"Equipment - $4,999 or less",20,Clean and Healthy Communities,507,Minor Pieces of Equipment,13417,12805
Expenditures,6100,Public Works  ,671,Water Management,14,Water Quality Control,2071,Water Utility  ,2,Other Personnel Costs,20,Clean and Healthy Communities,231,FICA - Medicare Only,20518,12806
Expenditures,6100,Public Works  ,671,Water Management,16,"Watershed Maintenance, Natural Resources and Security",2071,Water Utility  ,5,"Equipment - $4,999 or less",20,Clean and Healthy Communities,508,Computer Software,1064,12807
Expenditures,6100,Public Works  ,671,Water Management,14,Water Quality Control,2071,Water Utility  ,2,Other Personnel Costs,20,Clean and Healthy Communities,233,Survivor Benefits,3397,12808
Expenditures,6100,Public Works  ,671,Water Management,16,"Watershed Maintenance, Natural Resources and Security",2071,Water Utility  ,5,"Equipment - $4,999 or less",20,Clean and Healthy Communities,512,MOIT Hardware Replacement,3534,12809
Expenditures,6100,Public Works  ,671,Water Management,14,Water Quality Control,2071,Water Utility  ,2,Other Personnel Costs,20,Clean and Healthy Communities,235,Dental,4990,12810
Expenditures,6100,Public Works  ,671,Water Management,16,"Watershed Maintenance, Natural Resources and Security",2071,Water Utility  ,5,"Equipment - $4,999 or less",20,Clean and Healthy Communities,513,MOIT Software Maintenance,7419,12811
Expenditures,6100,Public Works  ,671,Water Management,14,Water Quality Control,2071,Water Utility  ,3,Contractual Services,20,Clean and Healthy Communities,301,Travel,3248,12812
Expenditures,6100,Public Works  ,671,Water Management,16,"Watershed Maintenance, Natural Resources and Security",2071,Water Utility  ,6,"Equipment - $5,000 and over",20,Clean and Healthy Communities,604,Motor Vehicles,395208,12813
Expenditures,6100,Public Works  ,671,Water Management,14,Water Quality Control,2071,Water Utility  ,3,Contractual Services,20,Clean and Healthy Communities,305,Municipal Telephone Exchange,3739,12814
Expenditures,6100,Public Works  ,671,Water Management,16,"Watershed Maintenance, Natural Resources and Security",2071,Water Utility  ,7,"Grants, Subsidies and Contributions",20,Clean and Healthy Communities,701,Support for Individuals and Organizations,26686,12815
Expenditures,6100,Public Works  ,671,Water Management,14,Water Quality Control,2071,Water Utility  ,3,Contractual Services,20,Clean and Healthy Communities,307,Printing,665,12816
Expenditures,6100,Public Works  ,671,Water Management,16,"Watershed Maintenance, Natural Resources and Security",2071,Water Utility  ,7,"Grants, Subsidies and Contributions",20,Clean and Healthy Communities,740,Workers' Comp - Direct,28411,12817
Expenditures,6100,Public Works  ,671,Water Management,14,Water Quality Control,2071,Water Utility  ,3,Contractual Services,20,Clean and Healthy Communities,310,Municipal Post Office,560,12818
Expenditures,6100,Public Works  ,671,Water Management,17,Watershed Safety,2071,Water Utility  ,1,Salaries,20,Clean and Healthy Communities,101,Permanent Full-time,792209,12819
Expenditures,6100,Public Works  ,671,Water Management,14,Water Quality Control,2071,Water Utility  ,3,Contractual Services,20,Clean and Healthy Communities,311,Rental of Business Machines,3314,12820
Expenditures,6100,Public Works  ,671,Water Management,17,Watershed Safety,2071,Water Utility  ,1,Salaries,20,Clean and Healthy Communities,105,Overtime,125531,12821
Expenditures,6100,Public Works  ,671,Water Management,10,Water Filtration Plants,2071,Water Utility  ,6,"Equipment - $5,000 and over",20,Clean and Healthy Communities,605,Tools and Machinery,52652,12822
Expenditures,6100,Public Works  ,671,Water Management,10,Water Filtration Plants,2071,Water Utility  ,3,Contractual Services,20,Clean and Healthy Communities,308,Advertising,61317,12823
Expenditures,6100,Public Works  ,671,Water Management,14,Water Quality Control,2071,Water Utility  ,3,Contractual Services,20,Clean and Healthy Communities,319,Tuition Reimbursement,2108,12824
Expenditures,6100,Public Works  ,671,Water Management,14,Water Quality Control,2071,Water Utility  ,3,Contractual Services,20,Clean and Healthy Communities,320,In-service Training,3352,12825
Expenditures,6100,Public Works  ,671,Water Management,14,Water Quality Control,2071,Water Utility  ,3,Contractual Services,20,Clean and Healthy Communities,322,Dues,672,12826
Expenditures,6100,Public Works  ,671,Water Management,14,Water Quality Control,2071,Water Utility  ,3,Contractual Services,20,Clean and Healthy Communities,324,Laundry and Cleaning,4915,12827
Expenditures,6100,Public Works  ,671,Water Management,14,Water Quality Control,2071,Water Utility  ,3,Contractual Services,20,Clean and Healthy Communities,325,Rental of Operating Equipment,2398,12828
Expenditures,6100,Public Works  ,671,Water Management,14,Water Quality Control,2071,Water Utility  ,3,Contractual Services,20,Clean and Healthy Communities,326,Other Professional Services,34053,12829
Expenditures,6100,Public Works  ,671,Water Management,14,Water Quality Control,2071,Water Utility  ,3,Contractual Services,20,Clean and Healthy Communities,331,Rental of City Motor Equipment,1304,12830
Expenditures,6100,Public Works  ,671,Water Management,14,Water Quality Control,2071,Water Utility  ,3,Contractual Services,20,Clean and Healthy Communities,335,Maintenance and Repair of Equipment - Vehicle,691,12831
Expenditures,6100,Public Works  ,671,Water Management,14,Water Quality Control,2071,Water Utility  ,3,Contractual Services,20,Clean and Healthy Communities,355,Photo ID Cards,55,12832
Expenditures,6100,Public Works  ,671,Water Management,14,Water Quality Control,2071,Water Utility  ,3,Contractual Services,20,Clean and Healthy Communities,365,Taxes and Licenses,170,12833
Expenditures,6100,Public Works  ,671,Water Management,14,Water Quality Control,2071,Water Utility  ,3,Contractual Services,20,Clean and Healthy Communities,380,Maintenance and Repair of Equipment - Other,74295,12834
Expenditures,6100,Public Works  ,671,Water Management,14,Water Quality Control,2071,Water Utility  ,3,Contractual Services,20,Clean and Healthy Communities,398,Maintenance - Computer Software,1475,12835
Expenditures,6100,Public Works  ,671,Water Management,14,Water Quality Control,2071,Water Utility  ,4,Materials and Supplies,20,Clean and Healthy Communities,401,Motor Vehicle Fuels and Lubricants,1815,12836
Expenditures,6100,Public Works  ,671,Water Management,14,Water Quality Control,2071,Water Utility  ,4,Materials and Supplies,20,Clean and Healthy Communities,402,Office Supplies,4122,12837
Expenditures,6100,Public Works  ,671,Water Management,14,Water Quality Control,2071,Water Utility  ,4,Materials and Supplies,20,Clean and Healthy Communities,403,Clothing and Footwear,4001,12838
Expenditures,6100,Public Works  ,671,Water Management,14,Water Quality Control,2071,Water Utility  ,4,Materials and Supplies,20,Clean and Healthy Communities,406,Business Machine Supplies,3130,12839
Expenditures,6100,Public Works  ,671,Water Management,14,Water Quality Control,2071,Water Utility  ,4,Materials and Supplies,20,Clean and Healthy Communities,407,Custodial Materials,57,12840
Expenditures,6100,Public Works  ,671,Water Management,14,Water Quality Control,2071,Water Utility  ,4,Materials and Supplies,20,Clean and Healthy Communities,408,Books and Periodicals,554,12841
Expenditures,6100,Public Works  ,671,Water Management,14,Water Quality Control,2071,Water Utility  ,4,Materials and Supplies,20,Clean and Healthy Communities,409,General Operating and Maintenance Supplies,186581,12842
Expenditures,6100,Public Works  ,671,Water Management,14,Water Quality Control,2071,Water Utility  ,4,Materials and Supplies,20,Clean and Healthy Communities,410,Equipment Maintenance and Repair Supplies,1311,12843
Expenditures,6100,Public Works  ,671,Water Management,14,Water Quality Control,2071,Water Utility  ,4,Materials and Supplies,20,Clean and Healthy Communities,413,Medical and Surgical Supplies,117,12844
Expenditures,6100,Public Works  ,671,Water Management,14,Water Quality Control,2071,Water Utility  ,4,Materials and Supplies,20,Clean and Healthy Communities,427,Chemical Supplies (Health),5547,12845
Expenditures,6100,Public Works  ,671,Water Management,14,Water Quality Control,2071,Water Utility  ,5,"Equipment - $4,999 or less",20,Clean and Healthy Communities,501,Office Furniture and Equipment,1180,12846
Expenditures,6100,Public Works  ,671,Water Management,12,Water Paving Cuts,2071,Water Utility  ,1,Salaries,20,Clean and Healthy Communities,167,Pay for Performance (New),686,12847
